<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.02	08:00:00	101212.20	101364.61	101211.40	101276.44	14400	0	80
2025.08.02	12:00:00	101276.39	101354.93	101194.04	101296.47	14400	0	80
2025.08.02	16:00:00	101296.42	101514.74	101225.32	101507.19	14400	0	80
2025.08.02	20:00:00	101507.14	101691.96	101485.95	101485.95	14400	0	80
2025.08.03	00:00:00	101485.90	101569.84	101313.42	101329.86	14400	0	80
2025.08.03	04:00:00	101329.81	101362.54	101181.27	101209.08	14400	0	80
2025.08.03	08:00:00	101209.03	101209.03	100993.89	101036.19	14262	0	80
2025.08.03	12:00:00	101036.14	101133.53	100896.85	100984.26	14400	0	80
2025.08.03	16:00:00	100984.21	101158.27	100868.18	101029.64	14400	0	80
2025.08.03	20:00:00	101029.59	101075.78	100919.82	101039.38	14400	0	80
2025.08.04	00:00:00	101039.33	101301.19	100994.82	101256.99	14400	0	80
2025.08.04	04:00:00	101256.94	101274.35	101143.68	101219.20	14400	0	80
2025.08.04	08:00:00	101219.15	101302.29	101108.79	101281.73	14400	0	80
2025.08.04	12:00:00	101281.68	101464.04	101271.32	101442.24	14400	0	80
2025.08.04	16:00:00	101442.19	101698.37	101434.27	101621.72	14400	0	80
2025.08.04	20:00:00	101621.67	101805.59	101599.81	101618.83	14399	0	80
2025.08.05	00:00:00	101618.78	101788.59	101484.22	101788.29	14400	0	80
2025.08.05	04:00:00	101788.24	101958.02	101642.16	101943.07	14400	0	80
2025.08.05	08:00:00	101943.02	102179.56	101925.65	102155.91	14400	0	80
2025.08.05	12:00:00	102155.86	102375.14	102096.83	102238.35	14400	0	80
2025.08.05	16:00:00	102238.30	102238.30	102085.94	102185.03	14401	0	80
2025.08.05	20:00:00	102184.98	102477.23	102151.68	102449.32	14400	0	80
2025.08.06	00:00:00	102449.27	102455.64	102158.98	102205.94	14400	0	80
2025.08.06	04:00:00	102205.89	102302.08	102058.10	102058.10	14400	0	80
2025.08.06	08:00:00	102058.05	102165.97	101994.62	102044.93	14400	0	80
2025.08.06	12:00:00	102044.88	102053.10	101843.43	101954.32	14400	0	80
2025.08.06	16:00:00	101954.27	102172.41	101831.39	102140.26	14400	0	80
2025.08.06	20:00:00	102140.21	102248.35	102072.78	102149.28	14400	0	80
2025.08.07	00:00:00	102149.23	102340.65	102105.53	102250.40	14400	0	80
2025.08.07	04:00:00	102250.35	102447.02	102092.28	102404.97	14400	0	80
2025.08.07	08:00:00	102404.92	102569.35	102362.02	102468.75	14400	0	80
2025.08.07	12:00:00	102468.70	102468.70	102280.22	102399.05	14400	0	80
2025.08.07	16:00:00	102399.00	102686.25	102381.50	102667.00	14400	0	80
2025.08.07	20:00:00	102666.95	102806.28	102617.90	102726.93	14400	0	80
2025.08.08	00:00:00	102726.88	102932.00	102622.42	102884.49	14400	0	80
2025.08.08	04:00:00	102884.44	102884.44	102683.61	102708.80	14400	0	80
2025.08.08	08:00:00	102708.75	102770.71	102595.04	102622.38	14400	0	80
2025.08.08	12:00:00	102622.33	102642.45	102453.68	102569.63	14400	0	80
2025.08.08	16:00:00	102569.58	102605.15	102446.54	102466.75	14400	0	80
2025.08.08	20:00:00	102466.70	102723.48	102406.20	102648.34	14400	0	80
2025.08.09	00:00:00	102648.29	102760.85	102556.54	102728.65	14400	0	80
2025.08.09	04:00:00	102728.60	102835.05	102675.00	102782.51	14400	0	80
2025.08.09	08:00:00	102782.46	102963.02	102726.36	102929.52	14400	0	80
2025.08.09	12:00:00	102929.47	102929.47	102629.98	102638.49	14400	0	80
2025.08.09	16:00:00	102638.44	102825.44	102561.03	102671.64	14400	0	80
2025.08.09	20:00:00	102671.59	102737.12	102519.92	102630.20	14400	0	80
2025.08.10	00:00:00	102630.15	102750.23	102556.49	102640.47	14400	0	80
2025.08.10	04:00:00	102640.42	102771.56	102584.09	102624.78	14400	0	80
2025.08.10	08:00:00	102624.73	102672.80	102488.80	102584.56	14338	0	80
2025.08.10	12:00:00	102584.51	102644.40	102543.41	102616.68	14400	0	80
2025.08.10	16:00:00	102616.63	102773.99	102575.40	102734.28	14400	0	80
2025.08.10	20:00:00	102734.23	103127.54	102693.93	103080.90	14400	0	80
2025.08.11	00:00:00	103080.85	103173.46	103039.25	103125.36	14400	0	80
2025.08.11	04:00:00	103125.31	103277.04	103024.19	103223.39	14400	0	80
2025.08.11	08:00:00	103223.34	103416.90	103185.71	103238.97	14400	0	80
2025.08.11	12:00:00	103238.92	103337.14	103180.72	103261.00	14400	0	80
2025.08.11	16:00:00	103260.95	103389.91	103190.00	103319.47	14400	0	80
2025.08.11	20:00:00	103319.42	103400.55	103238.80	103250.82	14400	0	80
2025.08.12	00:00:00	103250.77	103394.63	103164.22	103383.83	14400	0	80
2025.08.12	04:00:00	103383.78	103534.17	103335.31	103527.42	14400	0	80
2025.08.12	08:00:00	103527.37	103623.80	103488.01	103514.28	14400	0	80
2025.08.12	12:00:00	103514.23	103561.88	103266.96	103320.96	14400	0	80
2025.08.12	16:00:00	103320.91	103368.01	103074.78	103109.69	14400	0	80
2025.08.12	20:00:00	103109.64	103372.99	103047.29	103329.28	14400	0	80
2025.08.13	00:00:00	103329.23	103589.48	103290.38	103494.84	14400	0	80
2025.08.13	04:00:00	103494.79	103630.51	103413.95	103565.03	14400	0	80
2025.08.13	08:00:00	103564.98	103596.37	103314.75	103332.52	14400	0	80
2025.08.13	12:00:00	103332.47	103347.05	103161.37	103214.42	14400	0	80
2025.08.13	16:00:00	103214.37	103271.23	103082.87	103251.79	14400	0	80
2025.08.13	20:00:00	103251.74	103384.85	103240.11	103287.88	14400	0	80
2025.08.14	00:00:00	103287.83	103678.26	103271.23	103635.41	14400	0	80
2025.08.14	04:00:00	103635.36	103809.75	103520.54	103662.86	14400	0	80
2025.08.14	08:00:00	103662.81	103791.98	103582.45	103664.18	14400	0	80
2025.08.14	12:00:00	103664.13	103664.13	103382.88	103452.47	14400	0	80
